AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
45156,22571,Ekaraj Gara,30,F,A1
45157,25259,Widisha Bail,51,F,A1
45158,25259,Yutika Arora,24,F,A2
45159,35077,Xavier Ray,46,M,A1
45160,35077,Ranbir More,33,M,A2
45161,19415,Radha Kashyap,30,M,A1
45162,19415,Turvi Radhakrishnan,51,F,A2
45163,36497,Pavani Wason,53,M,A1
45164,21876,Pranit Mukherjee,50,F,A1
45165,21876,Elijah Date,45,F,A2
45166,28281,Qushi Mand,24,M,A1
45167,18611,Omaja Mishra,59,F,A1
45168,18611,Qasim Pingle,59,M,A2
45169,36466,Keya Mohan,16,F,A1
45170,36466,Ubika Bhatnagar,18,M,A2
45171,32996,Umang Kade,37,F,A1
45172,37642,Oni Sami,21,M,A1
45173,37642,Nimrat Kakar,58,F,A2
45174,20346,Lajita Vora,28,F,A1
45175,20346,Gaurang Babu,57,F,A2
45176,26852,Sathvik Misra,55,F,A1
45177,26852,Mason Sibal,21,M,A2
45178,35833,Gaurangi Ramaswamy,25,M,A1
45179,28959,Alexander Oak,23,F,A1
45180,19211,Dalaja Tara,55,F,A1
45181,19211,Deepa Bahri,36,F,A2
45182,18916,Vihaan Dhaliwal,42,M,A1
45183,18916,Owen Din,57,M,A2
45184,38886,Kavya Ahluwalia,46,F,A1
45185,38886,Wriddhish Chahal,38,M,A2
45186,9273,Krisha Ravel,37,F,A1
45187,9273,Adya Kamdar,17,M,A2
45188,20944,Jasmit Bir,55,F,A1
45189,18442,Upasna Viswanathan,33,F,A1
45190,36224,Oliver Nanda,55,F,A1
45191,36224,Nakul Dugar,39,M,A2
45192,22715,Hemangini Dugar,21,M,A1
45193,19669,Naveen Dass,50,M,A1
45194,9722,Bhavya Date,43,F,A1
45195,38252,Andrew Iyengar,55,M,A1
45196,38252,Yatan Som,20,M,A2
45197,36545,Bina Dar,19,M,A1
45198,25507,Sneha Ganesan,43,F,A1
45199,25507,William Jain,51,F,A2
45200,18102,Laban Khosla,43,F,A1
45201,18102,Gopal Grewal,26,F,A2
45202,36268,Lakshit Jaggi,18,F,A1
45203,36268,Nirja Pandit,31,F,A2
45204,20450,Nisha Ramanathan,58,M,A1
45205,38183,Bhanumati Dutta,38,F,A1
45206,38183,Yash Desai,44,F,A2
45207,14753,Henry Karpe,17,F,A1
45208,14753,Panini Sarma,40,F,A2
45209,11301,Balhaar Bahri,25,F,A1
45210,30502,Henry Magar,37,F,A1
45211,22268,Yug Virk,32,M,A1
45212,22268,Gavin Prabhakar,42,M,A2
45213,35078,Vanya Ratti,23,F,A1
45214,31661,Gabriel Mander,40,M,A1
45215,23224,Omisha Virk,20,M,A1
45216,13649,Zaid Sankar,16,M,A1
45217,17844,Ganga Krish,40,M,A1
45218,25075,Chakradhar Nagar,44,M,A1
45219,6694,Balendra Andra,43,M,A1
45220,6694,Watika Kamdar,19,F,A2
45221,7167,Upkaar Kumar,44,F,A1
45222,27116,Tara Barad,52,F,A1
45223,28147,Raksha Goswami,16,F,A1
45224,5363,Upadhriti Soni,34,F,A1
45225,8899,Aarav Walla,17,F,A1
45226,8899,Tanay Apte,56,M,A2
45227,14405,Isaac Goda,51,M,A1
45228,34277,Lakshmi Palla,35,M,A1
45229,21501,Pranav Keer,18,M,A1
45230,18692,Om Mangal,55,F,A1
45231,18188,Ansh Chana,31,F,A1
45232,21760,Anusha Sur,49,F,A1
45233,21760,Ryan Jha,26,M,A2
45234,14719,Kashish Khosla,41,M,A1
45235,10084,Varsha Chada,39,M,A1
45236,12817,Nidhi Narasimhan,49,F,A1
45237,13269,Hiral Sunder,40,M,A1
45238,1120,Sachi Chatterjee,23,F,A1
45239,13995,Qasim Sur,45,F,A1
45240,23699,Eiravati Lalla,45,M,A1
45241,15721,Yatan Pall,32,F,A1
45242,11847,Madhav Barad,18,M,A1
45243,11931,Alexander Magar,33,M,A1
45244,23440,Reyansh Dhaliwal,51,F,A1
45245,23592,Anvi Dara,19,M,A1
45246,18563,Zayyan Narasimhan,21,M,A1
45247,31952,Bachittar Singh,44,F,A1
45248,30998,Girish Ravel,29,F,A1
45249,30998,Jack Mangat,17,M,A2
45250,13771,Sara Srivastava,49,M,A1
45251,21546,Rachita Anne,22,M,A1
45252,21546,Quincy Dhawan,18,M,A2
45253,27374,Aadhya Saha,18,M,A1
45254,27374,Ranbir Ahluwalia,25,F,A2
45255,29857,Wishi Sanghvi,18,M,A1
45256,28627,Dayamai Dyal,51,F,A1
45257,28627,Nicholas Mammen,59,M,A2
45258,21807,Yash Kaur,31,F,A1
45259,21807,Chakrika Upadhyay,46,F,A2
45260,24425,Dev Mody,56,F,A1
45261,30644,Hredhaan Hayre,43,F,A1
45262,30644,Maanav Golla,24,M,A2
45263,30332,Vidhi Borah,23,M,A1
45264,34702,Kamya Chandran,44,M,A1
45265,34702,Siya Seshadri,40,M,A2
45266,32781,Gaurangi Dutt,23,F,A1
45267,7899,Bishakha Doshi,42,F,A1
45268,7899,Lakshit Warrior,38,M,A2
45269,37299,Yashoda Dutta,35,M,A1
45270,37299,Bahadurjit Mane,57,F,A2
45271,34931,Bhavini Halder,59,M,A1
45272,36828,Alka Deo,55,F,A1
45273,17566,Balendra Dani,18,F,A1
45274,17566,Gagan Patel,23,F,A2
45275,19133,Pushti Din,20,F,A1
45276,8513,Jairaj Kar,38,M,A1
45277,11622,Adweta Reddy,43,M,A1
45278,11622,Aryan Mitra,23,F,A2
45279,32711,Victor Dada,38,M,A1
45280,22176,Radhika Shah,45,F,A1
45281,15492,Yagnesh Nair,23,M,A1
45282,15492,Eta Bains,36,M,A2
45283,29708,Quincy Banik,34,F,A1
45284,29708,Amara Shukla,18,M,A2
45285,22466,Liam Kurian,45,F,A1
45286,22466,Vritti Venkataraman,26,F,A2
45287,15680,Omkaar Zachariah,50,M,A1
45288,29451,Max Sabharwal,20,M,A1
45289,15916,Anay Contractor,56,M,A1
45290,15916,Devika Dhar,46,M,A2
45291,27230,Henry Desai,20,F,A1
45292,12938,Manbir Parikh,28,M,A1
45293,30734,Amruta Bansal,58,F,A1
45294,30734,Ayush Hayre,30,M,A2
45295,19247,Jyoti Banerjee,31,F,A1
45296,19247,Kavya Agate,45,M,A2
45297,23669,Aarna Chaudhry,33,F,A1
45298,23669,William Sastry,24,F,A2
45299,15765,Alka Doshi,34,M,A1
45300,33372,Aashi Vaidya,18,F,A1
45301,33372,Amruta Srivastava,31,F,A2
45302,33370,Lavanya Pillay,34,M,A1
45303,33370,Atharv Comar,41,F,A2
45304,21249,Logan Pandya,26,F,A1
45305,31979,Kalpit Taneja,22,F,A1
45306,31979,William Wadhwa,26,M,A2
45307,35500,Jackson Chahal,24,F,A1
45308,37632,Odika Ramachandran,51,M,A1
45309,6381,Eiravati Ramesh,16,F,A1
45310,13611,Henry Raju,19,M,A1
45311,11174,Yashica Shanker,26,F,A1
45312,32586,Devika Karan,55,M,A1
45313,32586,Ekbal Wable,28,M,A2
45314,22365,Theodore Baral,19,M,A1
45315,22365,Ikbal Mann,23,M,A2
45316,35271,Triveni Sangha,35,M,A1
45317,30230,Yug Baria,56,M,A1
45318,30230,Rayaan Vaidya,49,M,A2
45319,18023,Nidra Gole,41,F,A1
45320,15050,Chameli Iyengar,27,M,A1
45321,16854,Eta Sur,55,M,A1
45322,12589,Manthan Acharya,43,F,A1
45323,27951,Indali Issac,43,M,A1
45324,27951,Ekta Sachar,56,F,A2
45325,36269,Sai Ganesan,39,M,A1
45326,36269,Patrick Walia,25,M,A2
45327,22201,Manthan Das,60,F,A1
45328,31539,Aachal Chahal,38,F,A1
45329,31539,Omkaar Ahluwalia,56,M,A2
45330,18273,Kiaan Sani,32,M,A1
45331,21788,Lopa Gara,49,M,A1
45332,12867,Kabir Borra,59,M,A1
45333,30791,Nisha Verma,17,M,A1
45334,30791,Ekavir Suri,42,M,A2
45335,21827,Anika Kata,23,M,A1
45336,21827,Jagat Ganesh,51,M,A2
45337,16661,Ridhi Mall,23,F,A1
45338,16661,Charvi Gola,50,M,A2
45339,35298,Kalpit Desai,53,F,A1
45340,31107,Yashawini Rao,51,F,A1
45341,37256,Gopal Rege,48,M,A1
45342,30130,Balvan Chakraborty,52,F,A1
45343,34458,Warhi Patla,52,F,A1
45344,27493,Tanveer Gopal,45,M,A1
45345,27493,Garima Chandra,59,M,A2
45346,28005,Dominic Dhaliwal,56,M,A1
45347,26118,Nisha Bhandari,56,M,A1
45348,26118,Zilmil Dass,18,M,A2
45349,20908,Brinda Bir,57,F,A1
45350,20908,Gopal Balakrishnan,39,M,A2
45351,22474,Ishani Sen,33,M,A1
45352,22474,Aadi Deep,22,M,A2
45353,39342,Bahadurjit Dutta,32,M,A1
45354,39342,Janya Vala,36,F,A2
45355,938,Pallavi Sahni,55,M,A1
45356,32054,Fitan Bhalla,43,F,A1
45357,32054,Andrew Sarna,34,M,A2
45358,35484,Udarsh Arora,59,M,A1
45359,35484,Qabil Rege,16,M,A2
45360,31257,Ishanvi Kunda,52,M,A1
45361,12499,Rajata Jayaraman,35,F,A1
45362,12499,Naveen Misra,30,M,A2
45363,27139,George Din,17,F,A1
45364,8792,Bahadurjit Parekh,16,M,A1
45365,17847,Panini Date,31,F,A1
45366,17847,Yamini Bhardwaj,43,F,A2
45367,8964,Pranav Mukhopadhyay,19,M,A1
45368,13814,Samuel Oak,27,M,A1
45369,13814,Vidhi Patla,35,F,A2
45370,24666,Benjamin Handa,53,F,A1
45371,6293,Sara Chanda,57,M,A1
45372,6293,Edhitha Gill,49,M,A2
45373,15980,Upkaar Yohannan,42,F,A1
45374,3657,Xalak Pingle,22,M,A1
45375,8039,Ayaan Walla,47,M,A1
45376,23507,Sathvik Basu,55,M,A1
45377,23507,Victor Chatterjee,19,F,A2
45378,21165,Noah Nadig,48,F,A1
45379,38722,Damyanti Sule,50,M,A1
45380,18939,Sai Ray,25,F,A1
45381,8232,Jacob Hans,47,M,A1
45382,8232,Warjas Chaudry,30,F,A2
45383,26534,Manya Rastogi,53,M,A1
45384,25141,Tanay Seth,34,F,A1
45385,25141,Pavani Bhat,42,F,A2
45386,25234,Vasudha Jain,24,M,A1
45387,13165,Amruta Manda,47,M,A1
45388,24885,Owen Upadhyay,20,M,A1
45389,31531,Mohini Goda,31,F,A1
45390,13642,Ansh Dave,44,F,A1
45391,13642,Leela Mukhopadhyay,29,F,A2
45392,27680,Arya Dewan,43,M,A1
45393,27680,Reva Ramaswamy,53,M,A2
45394,8771,Zilmil Rajagopal,37,F,A1
45395,14798,Simon Bhasin,56,F,A1
45396,17280,Pratyush Ganguly,34,F,A1
45397,37688,Naveen Lall,48,F,A1
45398,12305,Madhavi Dass,30,F,A1
45399,31935,Bakhshi Saxena,19,M,A1
45400,11554,Michael Jha,50,M,A1
45401,30312,Vinaya Som,49,F,A1
45402,37949,Eshana Date,26,F,A1
45403,11429,Chaaya Sahota,30,M,A1
45404,11429,Michael Shanker,51,F,A2
45405,10642,Diya Dass,34,M,A1
45406,12383,Meghana Misra,38,M,A1
45407,12383,Chatresh Nanda,36,M,A2
45408,26445,Falan Apte,39,M,A1
45409,16931,Jagat Rau,54,M,A1
45410,22439,Madhav Jaggi,53,M,A1
45411,22439,Radhika Mital,17,F,A2
45412,22832,Aashi Sama,57,M,A1
45413,22832,Urvashi Kannan,52,M,A2
45414,12373,Saanvi Sant,32,F,A1
45415,12814,Gaurav Bhatia,37,M,A1
45416,12814,Udarsh Sur,24,F,A2
45417,15142,Zayyan Prashad,55,F,A1
45418,15142,Osha Chakrabarti,28,M,A2
45419,36336,Adya Badami,34,F,A1
45420,30786,Chameli Rastogi,18,F,A1
45421,30786,Abdul Mandal,33,M,A2
45422,36753,Baljiwan Kumar,31,F,A1
45423,36753,Ishani Lal,30,M,A2
45424,13750,Prisha Balan,25,M,A1
45425,37005,Dev Sandal,37,F,A1
45426,20193,Shivani Bhattacharyya,37,F,A1
45427,7375,Charan More,33,M,A1
45428,8854,Anamika Raghavan,33,M,A1
45429,8854,Pallavi Nayar,47,F,A2
45430,22435,Xavier Chaudhry,59,F,A1
45431,13237,Ridhi Sule,22,M,A1
45432,22029,Bachittar Ravi,42,F,A1
45433,7848,Damyanti Saini,27,M,A1
45434,15325,Dominic Banik,52,M,A1
45435,15325,Finn Pillai,25,M,A2
45436,16369,Kamala Shroff,52,M,A1
45437,34903,Bishakha Desai,17,M,A1
45438,34903,Sai Wali,17,M,A2
45439,13090,Jhalak Vig,26,M,A1
45440,6828,Krisha D’Alia,34,F,A1
45441,6828,Adweta Rout,32,F,A2
45442,35815,Ikshita Arya,38,M,A1
45443,18428,Eshana Chadha,34,M,A1
45444,33233,Qasim Merchant,43,F,A1
45445,7716,Kritika Sura,33,M,A1
45446,22133,Upadhriti Dash,28,M,A1
45447,38554,Jalsa Kanda,30,F,A1
45448,6953,Zaitra Tank,58,M,A1
45449,24336,Gaurang Wagle,30,F,A1
45450,38583,Nimrat Balan,44,F,A1
45451,38583,Xavier Mallick,56,M,A2
45452,31398,Hemangini Chaudhari,18,F,A1
45453,31398,Warjas Mane,20,M,A2
45454,39183,Wahab Sachdeva,60,F,A1
45455,39183,Avi Nigam,41,M,A2
45456,29935,Devika Dugar,45,M,A1
45457,29935,Yutika Murthy,49,M,A2
45458,21816,Anita Mannan,52,F,A1
45459,21816,Henry Lall,19,F,A2
45460,39786,Yoshita Rana,41,F,A1
45461,39786,Yutika Ray,58,F,A2
45462,11392,Ayush Bhatnagar,35,M,A1
45463,11392,Vinaya Kala,27,M,A2
45464,21140,Vaishnavi Wali,49,M,A1
45465,21140,Anay Viswanathan,34,M,A2
45466,21311,Ojasvi Mody,59,F,A1
45467,20192,Riya Rama,38,M,A1
45468,22572,Raghav Mangat,60,F,A1
45469,20463,Hiral Basu,55,F,A1
45470,20463,Ethan Kashyap,60,F,A2
45471,13152,Anika Wadhwa,47,M,A1
45472,29166,Daksha Mallick,54,F,A1
45473,26948,Ojas Magar,47,F,A1
45474,21741,Tara Vasa,34,M,A1
45475,21741,Hiral Bhat,59,F,A2
45476,7944,Riya Karnik,32,F,A1
45477,7944,Vaishnavi Varghese,43,F,A2
45478,39730,Dalaja Ramanathan,52,F,A1
45479,19261,Nimrat Arora,25,F,A1
45480,19261,Rajeshri Contractor,34,M,A2
45481,31659,Tanish Ramakrishnan,41,F,A1
45482,31659,Upadhriti Sundaram,58,M,A2
45483,7772,Vedhika Palan,28,F,A1
45484,39326,Rachit Karpe,47,M,A1
45485,33349,Inaya Dubey,17,M,A1
45486,33349,Farhan Zachariah,28,F,A2
45487,29458,Zaid Brahmbhatt,38,M,A1
45488,38107,Aarnav Gill,48,M,A1
45489,38107,Ishanvi Gill,59,F,A2
45490,12498,Chaaya Bose,49,M,A1
45491,12498,Raksha Pillai,35,M,A2
45492,31910,Kritika Bhalla,44,F,A1
45493,19138,Gavin Wagle,45,F,A1
45494,13555,Anjali Sen,21,F,A1
45495,22971,Luke Hora,44,M,A1
45496,17071,Bachittar Chad,16,M,A1
45497,20297,Chakradev Sarkar,41,F,A1
45498,20297,Anthony Kothari,39,F,A2
45499,16501,Chakradhar Deo,39,M,A1
45500,20637,Chandresh Morar,60,M,A1
45501,20637,Omaja Gopal,46,M,A2
45502,16642,Thomas Misra,16,M,A1
45503,12699,Tripti Deshmukh,57,M,A1
45504,12699,Lohit Sibal,40,F,A2
45505,36254,Watika Gopal,42,M,A1
45506,27802,Aryan Chauhan,52,M,A1
45507,24022,Samesh Mani,39,M,A1
45508,38094,Gayathri Karnik,60,M,A1
45509,17326,Ekapad Ratti,56,M,A1
45510,31496,Jagdish Halder,19,F,A1
45511,33064,Yashodhara Anne,20,F,A1
45512,33064,Eesha Upadhyay,25,F,A2
45513,18250,Ekbal Mani,56,F,A1
45514,13217,Chandresh More,59,F,A1
45515,34234,Adweta Munshi,17,F,A1
45516,34234,Lajita Dhar,51,F,A2
45517,32379,Thomas Kala,37,M,A1
45518,20288,Daksh Anand,53,F,A1
45519,36576,Upadhriti Srinivasan,42,F,A1
45520,36576,Kala Khanna,53,F,A2
45521,11690,Logan Bhattacharyya,58,F,A1
45522,28583,Ekaja Chaudhuri,21,M,A1
45523,28583,Yoshita Jha,32,M,A2
45524,6919,Manya Srinivasan,18,F,A1
45525,6919,Bhavya Dixit,44,F,A2
45526,32679,Ekansh Bhatia,52,F,A1
45527,32679,Anamika Khosla,23,F,A2
45528,8462,Manan Chandran,55,M,A1
45529,8462,Zarna Bakshi,32,F,A2
45530,15915,Udyati Dewan,54,F,A1
45531,15915,Manan Bumb,16,M,A2
45532,35426,Ayush Taneja,54,F,A1
45533,18001,Vanya Brahmbhatt,26,M,A1
45534,18001,Elijah Sane,36,M,A2
45535,6517,Shivani Wason,44,M,A1
45536,6517,Rohan Jha,55,F,A2
45537,24193,Teerth Gala,49,M,A1
45538,24193,Krish Sibal,36,F,A2
45539,16660,Mitali Gara,22,F,A1
45540,23998,Upasna Dubey,16,M,A1
45541,23998,Udant Gole,56,M,A2
45542,7668,Nitesh Kota,17,M,A1
45543,7668,Adweta Rattan,49,F,A2
45544,20121,Krish Saxena,54,F,A1
45545,20121,Yutika Kapur,25,M,A2
45546,8392,Yochana Khatri,60,M,A1
45547,18989,Hredhaan Palla,49,F,A1
45548,18989,Forum Aurora,44,F,A2
45549,16903,Shivani Maharaj,58,M,A1
45550,34233,Lavanya Ganesan,50,F,A1
45551,34233,Naksh Deshmukh,19,F,A2
45552,10613,Aditya Chacko,48,M,A1
45553,10613,Onveer Kant,56,F,A2
45554,37103,Pranav Palan,24,M,A1
45555,9065,Yashasvi Rastogi,59,M,A1
45556,9065,Yochana Bhasin,32,F,A2
45557,19307,Yoshita Doctor,32,M,A1
45558,19307,Chandani Peri,24,F,A2
45559,23141,Aryan Bora,47,F,A1
45560,23141,Hemani Misra,47,F,A2
45561,33790,Rudra Sood,58,M,A1
45562,33790,Hemani Chatterjee,48,M,A2
45563,7818,Liam Sastry,16,M,A1
45564,7818,Garima Sridhar,41,F,A2
45565,27494,Ubika Bhatia,37,F,A1
45566,33089,Warda Krishna,56,F,A1
45567,33089,Prisha Savant,51,F,A2
45568,7736,Amrita Pathak,31,M,A1
45569,7736,Anirudh Shere,60,M,A2
45570,22930,Nimrat Chad,43,M,A1
45571,22930,Chaitanya Viswanathan,19,M,A2
45572,23574,Kabir Kakar,48,M,A1
45573,23574,Suhani Chadha,21,M,A2
45574,36097,Radha Pall,28,F,A1
45575,36097,Jalsa Bhagat,32,F,A2
45576,38426,Warjas Aggarwal,36,F,A1
45577,6850,Eesha Atwal,28,M,A1
45578,6850,Harini Dube,28,F,A2
45579,29471,Upadhriti Kant,28,F,A1
45580,29471,Gaurika Mohan,29,F,A2
45581,24475,Unni Pandey,30,F,A1
45582,24475,Janya Chand,40,F,A2
45583,38147,Chaitaly Rao,48,F,A1
45584,38147,Amara Bhardwaj,45,F,A2
45585,25794,Nicholas Chawla,34,F,A1
45586,25794,Dakshesh Loyal,40,F,A2
45587,25644,Yashodhara Gola,41,M,A1
45588,25644,Pooja Suresh,36,F,A2
45589,17600,Yochana Keer,47,M,A1
45590,17600,Daniel Acharya,31,M,A2
45591,29335,Yuvraj Patla,60,F,A1
45592,35043,Anita Minhas,20,F,A1
45593,35043,Arunima Peri,42,M,A2
45594,22978,Edhitha Majumdar,26,F,A1
45595,22978,Amol Kapadia,21,M,A2
45596,12972,Veda Dyal,33,M,A1
45597,12972,Tanish Kohli,20,F,A2
45598,25726,Chakradev Raval,30,F,A1
45599,25726,Kashvi Trivedi,55,M,A2
45600,36613,Rohan Goswami,56,F,A1
45601,7305,Vansha Gola,33,F,A1
45602,9546,Mugdha Sinha,46,F,A1
45603,9546,Pahal Mitter,26,M,A2
45604,11011,Alexander Verma,58,M,A1
45605,11011,Kiaan Suri,17,M,A2
45606,17885,William Korpal,19,F,A1
45607,14831,Wyatt Nayar,60,F,A1
45608,14831,Jyoti Nanda,19,M,A2
45609,16326,Baljiwan Viswanathan,29,F,A1
45610,30773,Xavier Varty,46,M,A1
45611,32771,Zarna Yohannan,41,F,A1
45612,32771,Vansha Baral,57,F,A2
45613,35611,Atharv Gera,55,F,A1
45614,35611,Kalpit Solanki,43,F,A2
45615,36744,Mahika Bhattacharyya,43,F,A1
45616,36744,Urishilla Rau,26,F,A2
45617,30615,Divya Nagar,33,M,A1
45618,26391,Qabil Biswas,46,M,A1
45619,26391,Amruta Solanki,30,M,A2
45620,18119,Bhavna Sani,53,F,A1
45621,6259,Oni Mandal,26,F,A1
45622,6259,Yug Radhakrishnan,26,F,A2
45623,8534,Warhi Ratti,24,M,A1
45624,8727,Eiravati Gala,20,M,A1
45625,38356,Samesh Chowdhury,21,F,A1
45626,18599,Baljiwan Hegde,54,M,A1
45627,18599,Zilmil Ramesh,47,F,A2
45628,30358,Jacob Bora,41,M,A1
45629,30358,Garima Deshmukh,59,M,A2
45630,24058,Hemal Pau,40,F,A1
45631,24058,Faris Wali,56,F,A2
45632,28558,Ayush Bahl,57,M,A1
45633,939,Pallavi Sahni,55,M,A1
45634,35374,Harrison Morar,60,F,A1
45635,25714,Peter Bedi,38,F,A1
45636,25714,Wakeeta Dhaliwal,17,M,A2
45637,11491,Chandran Kuruvilla,46,M,A1
45638,21144,Manthan Ben,59,M,A1
45639,36207,Neha Kapoor,46,M,A1
45640,36207,Gaurang Ramaswamy,46,F,A2
45641,34496,Luke Dhar,26,M,A1
45642,7092,Anvi Hayre,54,F,A1
45643,21297,Zayan Kadakia,24,F,A1
45644,21297,Zarna Rajagopalan,41,F,A2
45645,7136,Indira Chokshi,19,F,A1
45646,20294,Jagvi Sachdeva,38,M,A1
45647,20294,Jeet Savant,55,F,A2
45648,33829,Shivani Srinivas,23,M,A1
45649,39597,Finn Nori,60,F,A1
45650,33398,Vedika Varughese,60,F,A1
45651,33398,Gopal Dara,50,F,A2
45652,18975,Tripti Bhagat,18,F,A1
45653,18975,Pratyush Saxena,37,M,A2
45654,27817,Yamini Kanda,43,M,A1
45655,11272,Hitesh Shah,44,F,A1
45656,38406,Raksha Bera,56,F,A1
45657,26696,Ekaraj Bhatia,33,M,A1
45658,26696,Yuvraj Oza,17,F,A2
45659,35947,Neelima Lanka,60,M,A1
45660,16684,Brijesh Rana,43,M,A1
45661,16684,Ubika Dyal,40,F,A2
45662,20478,Vansha Nagi,37,F,A1
45663,20478,Harsh Singhal,28,F,A2
45664,23696,Bimala Tara,17,F,A1
45665,26756,Dominic Chopra,24,F,A1
45666,26756,Veer Deshpande,47,F,A2
45667,28200,Bachittar Manne,57,M,A1
45668,20247,Gaurika Chhabra,27,M,A1
45669,20247,Jairaj Kaul,57,F,A2
45670,6616,Laban Thakur,29,F,A1
45671,6616,Rudra Suresh,21,M,A2
45672,16774,Yashawini Krish,38,F,A1
45673,16774,Zehaan Dada,60,M,A2
45674,6869,Dhriti Balakrishnan,58,F,A1
45675,7398,Kai Mittal,40,M,A1
45676,7398,Anita Kothari,48,F,A2
45677,37263,Fariq Purohit,23,F,A1
45678,37263,Zaitra Prabhu,32,F,A2
45679,39508,Veer Sibal,17,F,A1
45680,11726,Shivani Bumb,50,F,A1
45681,11726,Idika Bains,57,M,A2
45682,28955,Pranav Dhillon,28,M,A1
45683,8747,Neelima Sant,43,M,A1
45684,21839,Vyanjana Varkey,35,M,A1
45685,21839,Ishaan Gopal,28,F,A2
45686,29336,Chaitanya Samra,29,F,A1
45687,29336,Hitesh Krishnan,20,M,A2
45688,28643,Gunbir Bakshi,30,F,A1
45689,28643,Liam Bansal,32,F,A2
45690,17335,Oviya Bhatti,58,F,A1
45691,20580,Qadim Chakraborty,59,F,A1
45692,19031,Hemangini Barad,31,F,A1
45693,24646,Lavanya Lad,59,F,A1
45694,17642,Faraj Varughese,58,F,A1
45695,15931,Bhanumati Varkey,55,F,A1
45696,21831,Jonathan Vala,17,M,A1
45697,21831,Sai Pradhan,19,F,A2
45698,23223,Charita Sarna,46,M,A1
45699,23223,Joshua Dube,21,M,A2
45700,29856,Chandani Rajagopal,29,F,A1
45701,36348,Kashish Parekh,31,M,A1
45702,36348,Harrison D’Alia,43,F,A2
45703,18603,Tripti Sama,17,F,A1
45704,18603,Forum Virk,46,F,A2
45705,26769,Shivansh Dube,30,F,A1
45706,33980,Chatresh Jhaveri,43,F,A1
45707,15016,Omkaar Johal,33,M,A1
45708,15016,Aradhana Banik,42,M,A2
45709,32303,Raghav Balasubramanian,36,M,A1
45710,32303,Hemani Setty,20,F,A2
45711,16976,Wridesh Sem,21,F,A1
45712,16976,Nachiket Mistry,20,M,A2
45713,13838,Pooja Loyal,58,F,A1
45714,13838,Ekta Sani,36,F,A2
45715,32163,Ikshita Kamdar,19,M,A1
45716,32163,Wriddhish Dutta,18,F,A2
45717,21058,Qabil Nair,59,M,A1
45718,10764,Kabir Saini,56,M,A1
45719,10764,Pratyush Mitter,47,M,A2
45720,31472,Gagan Balasubramanian,34,M,A1
45721,31472,Laban Gade,59,F,A2
45722,7669,Om Randhawa,40,F,A1
45723,7669,Harish Madan,32,M,A2
45724,14668,Indira Sandal,22,M,A1
45725,25755,Balveer Loyal,19,M,A1
45726,25755,Warinder Dua,29,F,A2
45727,38802,Triveni Srinivasan,52,F,A1
45728,38802,Yashoda Singhal,44,M,A2
45729,25221,Lakshmi Nagar,60,M,A1
45730,10191,Chandran Palan,37,M,A1
45731,37246,Aadi Tella,16,F,A1
45732,38989,Rohan Rastogi,41,F,A1
45733,38989,Quincy Shukla,42,M,A2
45734,22173,Ojas Seshadri,16,M,A1
45735,25315,Indrajit Dayal,45,F,A1
45736,25315,Tristan Korpal,59,M,A2
45737,13022,Yadavi Keer,42,F,A1
45738,13022,Omkaar Sura,56,M,A2
45739,22524,Imaran Ahuja,38,M,A1
45740,31973,Vihaan Prasad,49,M,A1
45741,31973,Arya Bahri,49,F,A2
45742,16592,Yug Balakrishnan,57,M,A1
45743,6801,Vyanjana Lal,32,M,A1
45744,6801,Vedant Chanda,37,M,A2
45745,34045,Zayyan Walla,49,M,A1
45746,29853,Jyoti Bakshi,60,F,A1
45747,19025,Forum Khalsa,18,M,A1
45748,37307,Adya Mutti,50,F,A1
45749,27294,Siddharth Korpal,27,M,A1
45750,27294,Vyanjana Balay,50,F,A2
45751,32056,Aarini Shan,51,F,A1
45752,22694,Damini Banerjee,40,M,A1
45753,22694,Anya Sahota,54,M,A2
45754,18010,Harrison Srinivas,32,F,A1
45755,37924,Upasna Ganesan,54,M,A1
45756,6932,Jairaj Rattan,37,M,A1
45757,20729,Yashawini Singh,23,F,A1
45758,20729,Chandani Sahni,59,M,A2
45759,37518,Ojasvi Yadav,42,F,A1
45760,39530,Anthony Loyal,41,F,A1
45761,39530,Pratyush Jhaveri,28,M,A2
45762,9027,Rudra Chanda,58,M,A1
45763,9027,Viraj Memon,47,F,A2
45764,28136,Isha Zacharia,45,F,A1
45765,28136,Balhaar Pathak,29,M,A2
45766,11981,Chavvi Reddy,45,M,A1
45767,11981,Vihaan Mistry,43,M,A2
45768,15287,Ekaja Ramesh,50,F,A1
45769,7905,Yatin Batra,58,M,A1
45770,13777,Siddharth Nori,40,F,A1
45771,25283,Pooja Ratta,55,M,A1
45772,25283,Ikbal Anne,41,M,A2
45773,15081,Kabir Bail,35,M,A1
45774,17446,Warhi Thaker,22,M,A1
45775,26038,Triveni Sagar,49,M,A1
45776,36187,Teerth Bahri,59,F,A1
45777,26901,Christopher Kaul,19,F,A1
45778,26901,Dalaja Yadav,31,F,A2
45779,7845,Isaac Wali,58,F,A1
45780,7845,Shravya Jani,24,M,A2
45781,34051,Charles Rao,38,M,A1
45782,34051,Anika Dara,48,M,A2
45783,30125,Ekalinga Chandran,43,M,A1
45784,27367,Raksha Wali,49,F,A1
