EmployeeID,DistrictID,UnitID,RankID,DesignationID,KGID,FirstName,EmployeeDOB,GenderID,BloodGroupID,PhysicallyChallenged,
1134,5,1067,1,2,KGID101134,Chanakya,26-09-2000,M,AB+,0,
1135,3,371,6,3,KGID101135,Bhavya,10-10-1979,M,A+,0,
1136,12,642,6,2,KGID101136,Barkha,09-03-1970,M,B+,0,
1137,22,777,2,3,KGID101137,Janani,31-07-1983,F,AB+,0,
1138,5,1028,2,1,KGID101138,Udyati,15-09-1969,F,O+,0,
1139,5,1019,2,3,KGID101139,Kalpit,06-01-1984,M,AB+,0,
1140,4,1001,4,3,KGID101140,Tara,28-06-1999,F,B+,0,
1141,21,858,2,3,KGID101141,Falan,07-10-1979,F,AB+,0,
1142,16,559,7,2,KGID101142,Warinder,16-10-1979,M,O-,0,
1143,23,436,4,3,KGID101143,Oviya,05-02-1976,F,O-,0,
1144,25,653,4,1,KGID101144,Yochana,11-08-1985,F,B+,0,
1145,5,1182,1,3,KGID101145,Zilmil,26-04-1990,M,O+,0,
1146,5,1016,1,4,KGID101146,Barkha,11-03-1972,M,O-,0,
1147,19,977,4,2,KGID101147,Daniel,08-05-1988,F,O+,0,
1148,11,697,6,3,KGID101148,Arin,02-08-1968,M,A+,0,
1149,22,813,6,1,KGID101149,Hitesh,06-03-1976,M,B+,0,
1150,23,460,7,1,KGID101150,Aradhana,20-03-1973,M,A+,0,
1151,22,775,2,1,KGID101151,Rishi,13-07-1999,M,O-,0,
1152,24,935,7,4,KGID101152,Libni,05-01-1989,F,O-,0,
1153,24,916,6,3,KGID101153,Radha,20-02-1981,M,O+,0,
1154,13,504,5,1,KGID101154,Zinal,28-06-1970,M,B+,0,
1155,8,949,4,1,KGID101155,Neha,29-12-1984,F,A+,0,
1156,12,647,5,4,KGID101156,Fariq,14-10-1982,F,A+,0,
1157,5,1121,5,3,KGID101157,Chavvi,15-01-1971,M,A+,0,
1158,5,1132,3,1,KGID101158,Harini,05-12-1998,M,O-,0,
1159,3,377,1,2,KGID101159,Anjali,24-09-1988,F,B+,0,
1160,14,475,5,2,KGID101160,Diya,21-07-1978,M,O-,0,
1161,5,1045,5,4,KGID101161,William,22-09-1989,M,O-,0,
1162,12,644,6,4,KGID101162,Fiyaz,24-06-1995,F,A+,0,
1163,23,448,7,2,KGID101163,Theodore,23-10-1998,F,O-,0,
1164,10,623,6,2,KGID101164,Ira,21-07-1992,F,O+,0,
1165,17,1202,3,3,KGID101165,Chatresh,18-08-1998,F,AB+,0,
1166,5,1060,6,4,KGID101166,Ishaan,25-02-1980,F,O-,0,
1167,28,524,5,2,KGID101167,Yatin,18-07-1970,F,O-,0,
1168,9,1226,6,3,KGID101168,Samarth,15-08-1967,F,AB+,0,
1169,18,736,4,1,KGID101169,Forum,28-11-1993,M,O+,0,
1170,26,888,1,2,KGID101170,Aachal,13-03-1996,F,A+,0,
1171,2,585,2,2,KGID101171,Saumya,09-09-1976,F,A+,0,
1172,5,1068,7,3,KGID101172,Gaurang,31-07-2000,M,A+,0,
1173,30,316,4,3,KGID101173,Harita,24-08-1986,M,B+,0,
1174,16,549,3,2,KGID101174,Vamakshi,29-01-2000,M,O+,0,
1175,5,1108,3,1,KGID101175,Vrinda,23-11-1978,F,O-,0,
1176,17,1217,2,1,KGID101176,Avi,18-07-1975,F,AB+,0,
1177,23,455,4,1,KGID101177,Balvan,26-10-1982,F,A+,0,
1178,5,1026,7,4,KGID101178,Tara,15-01-1974,M,A+,0,
1179,17,1221,7,3,KGID101179,Samar,11-01-1996,F,AB+,0,
1180,11,704,7,1,KGID101180,Hemangini,14-02-2000,M,O-,0,
1181,9,1228,1,4,KGID101181,Zilmil,24-11-1968,M,O+,0,
1182,22,814,1,3,KGID101182,Lohit,11-02-1969,M,O+,0,
1183,22,792,6,2,KGID101183,Chatura,22-09-1982,M,A+,0,
1184,19,967,6,4,KGID101184,Anjali,20-06-1980,F,O-,0,
1185,21,867,5,1,KGID101185,Vyanjana,17-08-1980,M,AB+,0,
1186,29,574,7,4,KGID101186,Siddharth,05-08-1995,M,B+,0,
1187,10,622,1,4,KGID101187,Anamika,11-02-1976,M,O-,0,
1188,27,686,3,1,KGID101188,Dhruv,24-11-1998,F,O-,0,
1189,18,722,7,2,KGID101189,Sanaya,22-02-1968,M,AB+,0,
1190,21,850,2,4,KGID101190,Robert,07-12-1999,F,O-,0,
1191,13,478,5,2,KGID101191,Lavanya,08-12-1974,M,A+,0,
1192,16,550,7,4,KGID101192,Onkar,30-06-2001,F,O-,0,
1193,3,369,1,4,KGID101193,Yashvi,04-02-2000,F,O+,0,
1194,12,634,2,3,KGID101194,Kamala,12-08-2000,F,O-,0,
1195,8,949,1,3,KGID101195,Yutika,08-11-1979,M,O+,0,
1196,26,909,7,4,KGID101196,Chameli,15-06-1989,M,AB+,0,
1197,30,323,7,2,KGID101197,Kai,24-03-1999,M,O+,0,
1198,23,437,7,1,KGID101198,Abeer,10-04-1971,M,A+,0,
1199,28,526,5,2,KGID101199,Theodore,13-10-1994,F,A+,0,
1200,12,629,6,1,KGID101200,Mugdha,26-01-1996,F,AB+,0,
1201,15,760,1,3,KGID101201,Ekiya,01-02-1997,M,O-,0,
1202,13,494,2,3,KGID101202,Riya,29-11-1977,F,O-,0,
1203,5,1025,2,1,KGID101203,Nathan,14-08-1999,F,O-,0,
1204,17,1205,6,1,KGID101204,Bhavani,26-08-1985,F,B+,0,
1205,31,339,3,2,KGID101205,Yadavi,26-11-1985,F,A+,0,
1206,15,754,6,1,KGID101206,Faras,19-03-1976,M,AB+,0,
1207,8,954,3,3,KGID101207,Jeet,13-01-1996,M,A+,0,
1208,29,577,7,4,KGID101208,Turvi,06-10-1994,M,AB+,0,
1209,22,798,6,1,KGID101209,Waida,27-12-1993,F,AB+,0,
1210,5,1165,5,1,KGID101210,Aishani,27-12-1982,M,B+,0,
1211,22,790,4,1,KGID101211,Azad,27-05-1993,M,B+,0,
1212,9,1222,5,3,KGID101212,Ekavir,11-09-1982,F,AB+,0,
1213,27,680,6,2,KGID101213,Yash,12-01-1996,M,O+,0,
1214,19,978,3,3,KGID101214,Lohit,05-09-1987,F,B+,0,
1215,22,791,3,1,KGID101215,Xavier,07-12-1982,F,AB+,0,
1216,17,1189,7,1,KGID101216,Manthan,25-11-1989,F,B+,0,
1217,23,433,3,4,KGID101217,Geetika,24-04-1981,M,A+,0,
1218,5,1025,4,2,KGID101218,Neelima,18-04-1976,F,B+,0,
1219,21,864,2,4,KGID101219,Ayush,16-05-1990,F,O-,0,
1220,10,615,4,2,KGID101220,Amol,09-02-1993,M,B+,0,
1221,21,872,5,2,KGID101221,Nisha,31-03-1980,M,O+,0,
1222,4,983,6,2,KGID101222,Vansha,30-06-1989,F,B+,0,
1223,8,949,5,2,KGID101223,Shaurya,30-07-1969,F,A+,0,
1224,21,848,5,1,KGID101224,Avni,14-01-1998,M,O+,0,
1225,5,1137,2,1,KGID101225,Abdul,03-10-1995,F,AB+,0,
1226,11,699,3,4,KGID101226,Kevin,30-07-1998,F,B+,0,
1227,5,1075,2,1,KGID101227,Eiravati,28-07-1981,M,B+,0,
1228,6,304,7,3,KGID101228,Chaitaly,26-11-1991,M,O-,0,
1229,28,515,2,1,KGID101229,Bhavini,19-01-1991,F,A+,0,
1230,19,982,7,4,KGID101230,Parth,15-05-1978,M,O-,0,
1231,5,1144,5,4,KGID101231,Vinaya,25-10-1980,F,B+,0,
1232,5,1150,4,4,KGID101232,Urishilla,13-01-1977,F,B+,0,
1233,23,445,2,2,KGID101233,Bishakha,28-02-1979,M,AB+,0,
1234,5,1060,1,3,KGID101234,Anusha,10-07-1970,F,B+,0,
1235,5,1038,6,2,KGID101235,Bhavani,15-11-1995,M,A+,0,
1236,23,459,4,4,KGID101236,Yachana,27-09-1980,F,AB+,0,
1237,5,1186,2,4,KGID101237,Banjeet,17-12-1997,F,A+,0,
1238,26,900,6,4,KGID101238,Nathan,04-11-1970,F,AB+,0,
1239,26,904,6,1,KGID101239,Kai,07-09-1967,M,AB+,0,
1240,15,745,7,1,KGID101240,Indali,11-04-1990,M,O-,0,
1241,7,828,4,1,KGID101241,Robert,14-07-1995,F,O-,0,
1242,5,1061,6,1,KGID101242,Saksham,26-02-1978,M,O+,0,
1243,18,728,4,3,KGID101243,Hardik,20-10-1999,F,AB+,0,
1244,23,448,4,3,KGID101244,Eshana,28-01-1998,M,O-,0,
1245,17,1203,2,4,KGID101245,Siddharth,16-01-1971,F,A+,0,
1246,5,1017,5,1,KGID101246,Omaja,29-08-1975,M,O-,0,
1247,9,1238,6,2,KGID101247,Manbir,25-05-1983,F,AB+,0,
1248,10,609,4,1,KGID101248,Karan,08-03-1972,M,AB+,0,
1249,26,882,6,2,KGID101249,Chaitaly,20-05-1987,F,A+,0,
1250,28,534,3,2,KGID101250,Jeevika,23-06-1991,M,A+,0,
1251,3,394,6,4,KGID101251,Chameli,07-11-1990,F,A+,0,
1252,22,814,6,4,KGID101252,Jagrati,20-09-1988,M,AB+,0,
1253,21,841,4,1,KGID101253,Avni,22-01-1986,M,O+,0,
1254,21,857,7,2,KGID101254,Aarnav,14-07-2001,M,B+,0,
1255,14,461,7,1,KGID101255,Chavvi,09-10-1983,F,O+,0,
1256,2,594,6,4,KGID101256,Rachit,12-03-1991,F,B+,0,
1257,3,398,2,2,KGID101257,Unnati,23-01-2000,M,O-,0,
1258,5,1061,3,1,KGID101258,Rudra,31-12-1989,F,AB+,0,
1259,5,1153,4,1,KGID101259,Mohammed,09-05-1981,F,B+,0,
1260,13,500,5,4,KGID101260,Urvi,19-05-1973,F,AB+,0,
1261,18,730,1,1,KGID101261,Anya,21-09-1999,M,O-,0,
1262,29,562,5,2,KGID101262,Aadhya,20-07-1969,M,B+,0,
1263,23,429,1,3,KGID101263,Madhav,05-11-1985,M,B+,0,
1264,5,1152,1,3,KGID101264,Darika,23-05-1993,F,A+,0,
1265,30,328,1,4,KGID101265,Hitesh,15-06-1990,M,B+,0,
1266,19,966,3,2,KGID101266,Jyoti,19-06-1969,F,O-,0,
1267,12,646,1,1,KGID101267,Jacob,04-07-1989,F,O+,0,
1268,25,655,4,1,KGID101268,Atharv,15-11-1975,F,O-,0,
1269,31,344,3,4,KGID101269,Ethan,29-12-1975,M,A+,0,
1270,4,989,7,3,KGID101270,Ishani,31-05-1999,F,O-,0,
1271,11,701,5,2,KGID101271,Joshua,16-05-1977,M,O-,0,
1272,30,337,1,1,KGID101272,Veer,25-12-1973,F,O-,0,
1273,9,1234,7,3,KGID101273,Ladli,22-06-1977,F,O-,0,
1274,5,1146,3,3,KGID101274,Kashvi,07-12-1980,F,B+,0,
1275,26,907,5,4,KGID101275,Anmol,11-03-1993,F,AB+,0,
1276,5,1105,2,2,KGID101276,Advika,18-01-1985,F,B+,0,
1277,6,279,1,1,KGID101277,Eshana,17-04-1973,F,A+,0,
1278,5,1033,7,2,KGID101278,Chasmum,05-08-1981,F,AB+,0,
1279,30,324,3,3,KGID101279,Nisha,03-04-1998,M,A+,0,
1280,24,933,2,3,KGID101280,Ekalinga,29-08-1997,F,A+,0,
1281,2,593,3,3,KGID101281,Owen,30-12-1991,M,A+,0,
1282,19,980,3,3,KGID101282,Nisha,05-11-1997,F,O-,0,
1283,26,908,1,2,KGID101283,Janani,03-10-1996,M,O+,0,
1284,5,1131,3,4,KGID101284,Thomas,16-04-1982,F,A+,0,
1285,8,939,2,4,KGID101285,Ekavir,19-07-1992,M,AB+,0,
1286,17,1191,7,3,KGID101286,Pratyush,06-04-1999,F,AB+,0,
1287,9,1228,6,1,KGID101287,Michael,25-12-1985,F,O-,0,
1288,5,1020,6,3,KGID101288,Nilima,30-03-1976,M,B+,0,
1289,21,869,6,3,KGID101289,Mohini,20-12-1991,F,A+,0,
1290,23,430,3,1,KGID101290,Sudiksha,15-11-1981,F,AB+,0,
1291,24,919,5,2,KGID101291,Timothy,05-10-1968,F,B+,0,
1292,26,887,1,3,KGID101292,Janya,16-08-1979,F,A+,0,
1293,16,556,4,1,KGID101293,Jairaj,13-05-1995,F,B+,0,
1294,25,658,4,3,KGID101294,Tarak,03-04-1969,M,O-,0,
1295,2,587,2,1,KGID101295,Ranbir,23-07-1989,F,A+,0,
1296,5,1074,2,1,KGID101296,Aarnav,02-04-1983,F,O-,0,
1297,6,303,7,4,KGID101297,Yashasvi,06-03-1982,M,B+,0,
1298,10,626,4,3,KGID101298,Ishaan,15-04-1991,F,B+,0,
1299,5,1065,7,1,KGID101299,Wriddhish,29-08-1997,M,B+,0,
1300,5,1019,1,4,KGID101300,Anmol,21-08-1969,F,O-,0,
1301,3,396,1,3,KGID101301,Kai,02-05-1980,M,O-,0,
1302,5,1170,1,3,KGID101302,Vansha,25-06-1986,F,A+,0,
1303,3,383,5,3,KGID101303,Bachittar,13-06-1983,M,O-,0,
1304,5,1054,3,2,KGID101304,Zansi,11-03-1978,F,B+,0,
1305,14,475,3,3,KGID101305,Ojas,22-09-1994,F,AB+,0,
1306,19,965,1,3,KGID101306,Shivansh,24-08-1984,M,B+,0,
1307,16,558,1,1,KGID101307,Abha,15-05-1991,M,B+,0,
1308,7,833,3,3,KGID101308,Lucky,27-03-1991,F,B+,0,
1309,9,1243,6,3,KGID101309,Kritika,11-10-1970,M,B+,0,
1310,31,350,3,3,KGID101310,Krishna,22-07-1972,F,A+,0,
1311,1,411,1,4,KGID101311,Chavvi,05-03-1985,M,A+,0,
1312,27,670,1,1,KGID101312,Oni,18-03-2001,F,AB+,0,
1313,14,461,6,4,KGID101313,Pavani,28-09-1993,F,O+,0,
1314,10,618,7,2,KGID101314,Tanish,21-10-1984,M,AB+,0,
1315,21,859,2,1,KGID101315,Laksh,11-02-1996,F,A+,0,
1316,15,744,3,4,KGID101316,Sara,15-12-1990,F,B+,0,
1317,9,1248,2,2,KGID101317,Watika,22-02-1983,F,O+,0,
1318,27,679,2,3,KGID101318,Diya,27-03-1997,F,AB+,0,
1319,22,777,1,1,KGID101319,Nathan,26-05-1975,F,A+,0,
1320,12,637,4,4,KGID101320,Omkaar,25-01-1969,M,O+,0,
1321,5,1064,3,2,KGID101321,Inaya,18-08-1980,M,AB+,0,
1322,5,1115,6,1,KGID101322,Imaran,30-05-1995,F,O-,0,
1323,8,943,1,3,KGID101323,Urvashi,01-05-1978,F,AB+,0,
1324,26,882,4,2,KGID101324,Anmol,26-06-1991,M,O-,0,
1325,23,440,4,4,KGID101325,Gauri,02-06-1976,M,O+,0,
1326,13,491,7,4,KGID101326,Ekavir,23-02-1996,F,O-,0,
1327,5,1084,3,2,KGID101327,Akshay,02-10-1986,M,A+,0,
1328,5,1035,6,4,KGID101328,Jackson,21-10-1967,M,O-,0,
1329,26,888,4,3,KGID101329,Faris,02-07-1973,M,AB+,0,
1330,23,458,3,4,KGID101330,Warinder,04-01-1985,M,O-,0,
1331,3,389,6,4,KGID101331,Champak,05-07-1969,F,AB+,0,
1332,8,938,6,1,KGID101332,Waida,08-12-2000,M,B+,0,
1333,5,1114,2,1,KGID101333,Imaran,16-05-1984,M,B+,0,
1334,15,741,5,3,KGID101334,Harshil,20-09-1974,F,O-,0,
1335,21,869,4,2,KGID101335,Gaurang,10-05-1980,M,O+,0,
1336,2,584,5,3,KGID101336,Wishi,21-05-1972,F,O+,0,
1337,3,369,5,1,KGID101337,Eesha,02-10-1978,F,B+,0,
1338,5,1150,3,1,KGID101338,Janaki,10-01-1985,F,O-,0,
1339,30,332,1,3,KGID101339,Nihal,22-02-1986,M,O+,0,
1340,5,1164,1,2,KGID101340,Kavya,11-12-1992,F,O-,0,
1341,27,681,6,3,KGID101341,Yochana,02-04-1983,F,AB+,0,
1342,27,668,4,2,KGID101342,Xavier,10-09-2000,M,AB+,0,
1343,23,420,2,4,KGID101343,Onkar,15-06-1972,F,AB+,0,
1344,23,435,3,2,KGID101344,Reyansh,23-08-1979,M,A+,0,
1345,31,351,6,1,KGID101345,Brinda,10-07-1978,M,AB+,0,
1346,8,951,4,2,KGID101346,Sarthak,23-12-1980,M,B+,0,
1347,24,935,7,4,KGID101347,Hema,14-11-1978,F,O-,0,
1348,9,1230,4,2,KGID101348,Hamsini,18-08-1997,F,O-,0,
1349,11,712,5,4,KGID101349,Darsh,24-07-1973,F,O+,0,
1350,28,509,2,4,KGID101350,Saanvi,27-01-1978,M,O-,0,
1351,22,788,7,2,KGID101351,Ganga,28-08-1985,F,AB+,0,
1352,9,1226,5,3,KGID101352,Triveni,06-12-1990,M,A+,0,
1353,21,859,4,3,KGID101353,Balveer,15-12-1972,M,O-,0,
1354,22,771,6,1,KGID101354,Gunbir,10-09-1992,M,O-,0,
1355,5,1157,7,3,KGID101355,Ria,01-06-1981,F,O-,0,
1356,3,358,5,1,KGID101356,Qushi,07-07-1997,M,AB+,0,
1357,24,923,6,1,KGID101357,Sathvik,05-11-1969,F,O-,0,
1358,30,332,3,1,KGID101358,Elijah,14-01-1987,F,AB+,0,
1359,22,802,4,3,KGID101359,Unni,06-07-1982,F,O+,0,
1360,5,1095,3,3,KGID101360,Onkar,11-12-1975,M,A+,0,
1361,4,989,5,3,KGID101361,Yatin,07-11-1988,F,A+,0,
1362,24,922,4,2,KGID101362,Parth,28-08-1998,M,O+,0,
1363,5,1106,6,1,KGID101363,Yutika,12-10-1985,F,AB+,0,
1364,3,362,2,1,KGID101364,Dhriti,26-03-1973,F,O+,0,
1365,1,413,5,3,KGID101365,Ayush,19-10-1999,F,O+,0,
1366,6,292,6,1,KGID101366,Urvashi,20-11-1978,M,O-,0,
1367,5,1034,2,4,KGID101367,Zilmil,26-05-1990,F,B+,0,
1368,16,545,7,2,KGID101368,Chanakya,12-04-1991,F,B+,0,
1369,5,1096,5,1,KGID101369,Unnati,23-03-1970,F,A+,0,
1370,23,426,5,2,KGID101370,Mugdha,06-11-1991,F,AB+,0,
1371,5,1066,4,2,KGID101371,Wyatt,22-08-1969,F,B+,0,
1372,13,493,5,3,KGID101372,Brinda,28-02-1990,M,O+,0,
1373,5,1051,7,1,KGID101373,Idika,26-01-1988,M,B+,0,
1374,15,753,4,4,KGID101374,Teerth,23-01-1983,F,AB+,0,
1375,5,1042,7,2,KGID101375,Urvashi,26-08-1989,F,AB+,0,
1376,15,763,3,2,KGID101376,Udyati,11-04-1972,F,A+,0,
1377,29,573,7,4,KGID101377,Amaira,26-07-1984,F,O+,0,
1378,7,820,6,1,KGID101378,Pavani,16-05-1999,M,O-,0,
1379,24,930,3,4,KGID101379,Udyati,29-04-1968,F,O+,0,
1380,16,554,3,1,KGID101380,Rehaan,06-06-1987,F,O-,0,
1381,27,678,4,2,KGID101381,Jack,01-03-1969,M,O-,0,
1382,10,623,6,2,KGID101382,Jalsa,04-07-1983,F,O-,0,
1383,6,288,6,1,KGID101383,Rehaan,09-09-1977,M,A+,0,
1384,11,699,1,1,KGID101384,Upkaar,12-10-1996,F,O+,0,
1385,13,502,6,3,KGID101385,Ati,11-05-1985,F,B+,0,
1386,30,312,1,1,KGID101386,Saanvi,09-06-1996,M,O-,0,
1387,8,950,7,2,KGID101387,Ekapad,05-06-1978,M,A+,0,
1388,3,366,7,2,KGID101388,Fiyaz,25-03-1988,F,O-,0,
1389,5,1100,2,1,KGID101389,Triya,08-11-1979,M,O+,0,
1390,29,579,4,1,KGID101390,Saksham,20-10-1994,F,O+,0,
1391,5,1065,4,3,KGID101391,Hritik,06-08-1989,F,B+,0,
1392,5,1077,1,3,KGID101392,Damyanti,06-03-1978,M,AB+,0,
1393,27,675,3,1,KGID101393,Upma,29-01-1976,F,O+,0,
1394,23,460,4,1,KGID101394,Caleb,21-12-1989,F,B+,0,
1395,26,902,4,2,KGID101395,Aarna,05-07-1987,F,A+,0,
1396,23,425,5,4,KGID101396,Upkaar,23-10-1976,M,O-,0,
1397,24,936,1,4,KGID101397,Karan,16-08-1969,F,A+,0,
1398,30,313,1,1,KGID101398,Praneel,13-10-1987,F,AB+,0,
1399,6,297,4,2,KGID101399,Ijaya,11-01-1970,M,A+,0,
1400,19,958,4,3,KGID101400,Aachal,16-03-1988,M,O+,0,
1401,17,1204,4,1,KGID101401,Rajeshri,16-02-1971,F,AB+,0,
1402,18,724,4,1,KGID101402,Yatin,02-05-1974,M,A+,0,
1403,27,671,6,4,KGID101403,Eta,16-06-1975,M,O-,0,
1404,7,826,3,3,KGID101404,Shaurya,05-07-1990,F,AB+,0,
1405,30,334,6,1,KGID101405,Bishakha,27-10-1971,F,O-,0,
1406,5,1151,3,1,KGID101406,Benjamin,02-03-1979,F,O+,0,
1407,8,941,2,2,KGID101407,Abeer,15-03-2001,M,AB+,0,
1408,8,954,2,3,KGID101408,Turvi,27-07-1970,F,A+,0,
1409,24,923,6,3,KGID101409,Victor,01-12-1992,F,A+,0,
1410,5,1184,6,4,KGID101410,Wridesh,13-05-1986,M,B+,0,
1411,30,314,2,1,KGID101411,Sanya,06-08-1973,M,AB+,0,
1412,27,676,1,3,KGID101412,Aachal,06-04-1973,F,O-,0,
1413,5,1132,7,4,KGID101413,Shaurya,05-04-1994,M,A+,0,
1414,10,625,1,3,KGID101414,Anya,02-03-1974,M,AB+,0,
1415,3,399,2,4,KGID101415,Ekapad,24-12-1968,M,O-,0,
1416,28,516,1,1,KGID101416,Siddharth,24-10-1998,M,AB+,0,
1417,8,947,1,4,KGID101417,Bimala,13-01-1985,M,B+,0,
1418,4,996,6,2,KGID101418,Michael,21-03-1973,M,B+,0,
1419,24,925,1,3,KGID101419,Onkar,27-06-1989,M,AB+,0,
1420,26,903,2,1,KGID101420,Samuel,08-10-1975,M,A+,0,
1421,22,787,5,2,KGID101421,David,23-10-1997,M,B+,0,
1422,11,714,3,4,KGID101422,Ishani,31-03-1991,F,A+,0,
1423,19,978,5,2,KGID101423,Nidra,10-05-1983,F,B+,0,
1424,5,1060,1,2,KGID101424,Udyati,24-03-1975,F,A+,0,
1425,3,401,3,2,KGID101425,Shivani,14-02-1996,F,B+,0,
1426,4,991,3,2,KGID101426,Vrinda,20-12-1993,F,B+,0,
1427,9,1225,5,1,KGID101427,Siya,08-06-1985,M,A+,0,
1428,5,1088,7,4,KGID101428,Ishani,06-05-1979,M,A+,0,
1429,5,1178,4,1,KGID101429,Henry,04-05-1978,M,A+,0,
1430,14,461,1,3,KGID101430,Diya,25-11-1990,F,AB+,0,
1431,4,986,2,2,KGID101431,Anmol,12-02-1980,M,O+,0,
1432,22,813,4,4,KGID101432,Sai,10-09-1982,M,B+,0,
1433,26,903,6,1,KGID101433,Sudiksha,18-02-1983,M,AB+,0,
1434,26,904,1,3,KGID101434,Girish,29-09-1979,F,AB+,0,
1435,6,282,5,2,KGID101435,Abha,09-10-1999,M,A+,0,
1436,7,820,1,3,KGID101436,Aahana,11-07-1974,M,AB+,0,
1437,5,1066,6,2,KGID101437,Gavin,19-07-1986,F,A+,0,
1438,13,476,1,2,KGID101438,Vamakshi,10-09-1993,F,AB+,0,
1439,23,458,2,1,KGID101439,Advaith,30-10-1988,M,O+,0,
1440,29,569,2,4,KGID101440,Harshil,11-09-1981,F,O+,0,
1441,26,909,7,4,KGID101441,Parth,29-06-1980,M,A+,0,
1442,5,1036,1,2,KGID101442,Isaiah,02-05-1995,M,A+,0,
1443,22,774,5,1,KGID101443,Leela,17-04-1985,M,B+,0,
1444,5,1016,4,3,KGID101444,Chanakya,09-03-1971,F,B+,0,
1445,5,1043,6,3,KGID101445,Nicholas,08-02-1973,M,A+,0,
1446,10,611,2,1,KGID101446,Darpan,08-06-1977,M,AB+,0,
1447,5,1168,2,4,KGID101447,Oliver,11-10-1980,M,A+,0,
1448,15,760,5,4,KGID101448,Anmol,17-12-1971,M,AB+,0,
1449,23,426,2,4,KGID101449,Yahvi,08-11-1993,M,AB+,0,
1450,25,660,2,4,KGID101450,Rayaan,08-10-1991,M,O+,0,
1451,16,554,2,3,KGID101451,Siddharth,09-08-1974,M,A+,0,
1452,4,986,5,1,KGID101452,Omaja,14-09-1986,F,B+,0,
1453,3,391,7,4,KGID101453,Tara,25-07-1992,F,AB+,0,
1454,23,453,7,3,KGID101454,Charles,18-04-1993,M,O+,0,
1455,26,896,2,2,KGID101455,Bhavani,14-11-1999,M,A+,0,
1456,11,699,7,4,KGID101456,Sachi,11-05-1984,M,O-,0,
1457,15,762,7,4,KGID101457,Bimala,09-03-1998,F,A+,0,
1458,5,1025,4,2,KGID101458,Ekaraj,24-08-1976,M,O+,0,
1459,18,722,5,2,KGID101459,Gunbir,25-05-1983,M,O-,0,
1460,17,1197,1,4,KGID101460,Chaitanya,13-12-1993,M,A+,0,
1461,15,759,6,1,KGID101461,Ekaja,21-09-1972,F,O-,0,
1462,27,681,4,1,KGID101462,Gaurang,12-04-1972,F,AB+,0,
1463,28,524,1,1,KGID101463,Nachiket,10-11-1971,F,B+,0,
1464,1,413,3,3,KGID101464,Ikbal,26-07-1974,M,A+,0,
1465,6,294,4,3,KGID101465,Hiral,18-10-1993,M,AB+,0,
1466,5,1156,5,1,KGID101466,Idika,09-07-1989,F,AB+,0,
1467,5,1068,2,4,KGID101467,Omaja,01-10-1979,M,O+,0,
1468,24,919,4,1,KGID101468,Nimrat,03-04-1994,M,AB+,0,
1469,17,1192,6,3,KGID101469,Aayush,15-12-1992,M,O+,0,
1470,11,714,7,3,KGID101470,Gayathri,26-02-1999,M,A+,0,
1471,26,913,3,1,KGID101471,Vritti,07-06-1978,F,A+,0,
1472,3,391,4,3,KGID101472,Janya,02-10-1967,F,O-,0,
1473,30,319,3,3,KGID101473,Hemang,20-11-1987,M,O-,0,
1474,4,999,1,2,KGID101474,Anamika,25-03-1976,M,O+,0,
1475,28,522,5,1,KGID101475,Warjas,24-10-1984,F,O-,0,
1476,5,1170,6,2,KGID101476,Advaith,08-10-1988,M,O+,0,
1477,12,639,3,4,KGID101477,Lucky,21-02-1987,F,A+,0,
1478,31,342,3,3,KGID101478,Qasim,05-06-1968,F,AB+,0,
1479,22,791,5,1,KGID101479,Yatin,08-08-1972,F,O-,0,
1480,19,972,7,3,KGID101480,Triveni,14-04-1968,F,O-,0,
1481,25,654,7,1,KGID101481,Ekanta,09-10-1982,M,AB+,0,
1482,3,367,1,4,KGID101482,Charles,11-08-1982,M,O+,0,
1483,3,356,1,2,KGID101483,Ucchal,09-07-1995,F,A+,0,
1484,4,991,2,4,KGID101484,Yagnesh,30-07-1967,M,B+,0,
1485,22,811,6,1,KGID101485,Praneel,02-10-1970,F,AB+,0,
1486,19,976,5,2,KGID101486,Barkha,25-03-1993,F,O+,0,
1487,11,708,4,1,KGID101487,Daksh,05-09-1994,F,B+,0,
1488,31,342,1,2,KGID101488,Janya,01-04-1969,F,AB+,0,
1489,21,870,3,3,KGID101489,Radha,28-05-1986,F,O-,0,
1490,19,959,6,4,KGID101490,Megha,24-09-1977,F,O+,0,
1491,21,858,2,3,KGID101491,Janani,02-01-1998,M,O+,0,
1492,28,510,4,3,KGID101492,Anay,08-02-1997,F,A+,0,
1493,23,429,3,3,KGID101493,Daksh,03-08-1992,F,B+,0,
1494,26,911,2,3,KGID101494,Waida,08-12-1985,M,B+,0,
1495,5,1137,6,2,KGID101495,Viraj,30-10-1982,M,B+,0,
1496,3,397,1,3,KGID101496,Damyanti,25-05-1978,M,AB+,0,
1497,16,544,3,2,KGID101497,Zarna,18-11-1980,M,O-,0,
1498,4,1002,1,3,KGID101498,Irya,31-12-1989,F,B+,0,
1499,25,659,4,2,KGID101499,Ekaja,02-07-1977,F,A+,0,
1500,17,1220,1,4,KGID101500,Girik,26-11-1983,F,B+,0,
