VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
43747,12108,Udyati Kalla,11,M,0
43748,33490,Liam Srivastava,49,M,0
43749,33490,Nilima Ratti,23,M,0
43750,17933,Janaki Pal,30,M,0
43751,17933,Zaid Bhatt,21,F,0
43752,20314,Ethan Mall,16,F,0
43753,38550,Mohini Comar,13,M,0
43754,16089,Joshua Mander,74,M,0
43755,16089,Amaira Oak,43,F,0
43756,34436,Shravya Anne,40,M,0
43757,28109,Ekantika Som,62,F,0
43758,9161,Anika Roy,74,F,0
43759,9161,Dalbir Solanki,9,T,0
43760,13452,Bina Doctor,28,F,0
43761,10212,Riya Rana,59,F,0
43762,10212,Nitesh Ganguly,12,T,0
43763,35837,Girindra Date,35,M,0
43764,35837,Ethan Prakash,74,F,0
43765,25708,Ladli Anand,38,M,0
43766,25708,Kiaan Dayal,79,T,0
43767,14411,Neel Goel,7,F,0
43768,14411,Azad Som,57,M,0
43769,13906,Falguni Barad,49,F,0
43770,39846,Harish Thakur,69,T,0
43771,39846,Damini Baria,65,F,0
43772,2446,Ekiya Bali,58,M,0
43773,2446,Aarush Tiwari,57,M,0
43774,1107,Daksha Shukla,43,M,0
43775,25943,Sathvik Tailor,61,T,0
43776,25943,Thomas Gandhi,46,T,0
43777,7627,Andrew Wagle,73,T,0
43778,7627,Oni Prashad,38,T,0
43779,21603,Daniel Dave,65,M,0
43780,21603,Aishani Parekh,49,M,0
43781,29055,Dhruv Pai,72,F,0
43782,29778,Anvi Dada,17,M,0
43783,2468,Atharv D’Alia,77,F,0
43784,21407,Zilmil Viswanathan,42,M,0
43785,30640,Unni Sathe,42,F,0
43786,25241,Aachal Sule,22,T,0
43787,33544,Nidra Sandhu,75,F,0
43788,33544,Harita Balay,55,T,0
43789,26893,Sai Baral,68,T,0
43790,24750,Gagan Rao,26,M,0
43791,24750,Pallavi Magar,67,T,0
43792,8333,Advik Tank,76,T,0
43793,6220,Meera Aggarwal,58,T,0
43794,37384,Falak Bhagat,38,T,0
43795,17090,Brijesh Saxena,24,T,0
43796,17090,Nidra Bajaj,10,T,0
43797,16989,Christopher Kapoor,73,F,0
43798,16989,Kevin Sahni,66,M,0
43799,15638,Warhi Bath,61,M,0
43800,15638,Samaksh Soni,51,F,0
43801,31598,Jackson Jayaraman,28,T,0
43802,31598,Unni Chada,50,T,0
43803,26919,George Wadhwa,63,F,0
43804,26216,Ubika Lala,52,T,0
43805,26216,Naveen Divan,11,M,0
43806,31990,Bakhshi Raval,80,M,0
43807,22813,Fitan Dave,30,M,0
43808,22813,Lila Narayanan,79,M,0
43809,10046,Anya Sodhi,24,M,0
43810,5370,Dhriti Nadkarni,69,F,0
43811,34481,Xiti Kaur,66,F,0
43812,34481,Bhavya Som,76,F,0
43813,22104,Advaith Mistry,68,T,0
43814,10440,Nimrat Agate,37,F,0
43815,19185,Triveni Chana,47,M,0
43816,19185,Osha Vig,63,M,0
43817,37421,Neelima Sampath,50,M,0
43818,32491,Watika Desai,25,M,0
43819,15457,Vrinda Rout,18,M,0
43820,24865,Michael Pall,21,T,0
43821,20181,Yashoda Buch,59,M,0
43822,38894,Kritika Bhasin,16,T,0
43823,38894,Arjun Goyal,27,M,0
43824,7184,Vrishti Ray,9,M,0
43825,31970,Unni Shroff,66,M,0
43826,31970,Saanvi Gaba,31,M,0
43827,11550,Bahadurjit Sha,27,F,0
43828,11550,Gunbir Parmer,76,F,0
43829,35389,Jonathan Vaidya,51,T,0
43830,35389,Radhika Bala,42,T,0
43831,29276,Dayita Dayal,45,F,0
43832,29276,Teerth Kala,70,T,0
43833,16457,Harish Narayanan,49,T,0
43834,22252,Vamakshi Suri,15,F,0
43835,22252,Rachana Nagy,43,M,0
43836,9104,Vasana Bera,52,M,0
43837,19157,Harish Arya,8,T,0
43838,19157,Bina Brahmbhatt,32,T,0
43839,23984,Atharv Setty,11,F,0
43840,23984,Theodore Shukla,49,T,0
43841,39377,Chaaya Menon,72,F,0
43842,39377,Rehaan Ahluwalia,13,F,0
43843,18609,Ishaan Tak,68,M,0
43844,18609,Ekaja Sama,21,M,0
43845,30482,Ranbir Gole,43,F,0
43846,10314,Gayathri Merchant,79,T,0
43847,10314,Hemani Vig,64,T,0
43848,10289,Daksha Chandra,38,M,0
43849,20169,Wriddhish Chokshi,41,M,0
43850,20169,Samuel Agrawal,24,M,0
43851,39866,Warhi Barad,63,M,0
43852,21896,Victor Dey,5,M,0
43853,21896,Teerth Pillay,15,F,0
43854,11136,Gaurav Pandit,19,M,0
43855,11136,Eiravati Balasubramanian,16,M,0
43856,24875,Nathan Garg,10,F,0
43857,30047,Mekhala Dhar,49,F,0
43858,30047,Anika Cherian,49,F,0
43859,25298,Gaurang Dey,43,F,0
43860,25298,Isaiah Dara,66,T,0
43861,23761,Rudra Bassi,74,F,0
43862,25175,Lila Mohanty,41,M,0
43863,7562,Mohammed Venkatesh,58,T,0
43864,7562,Ekavir Saxena,51,F,0
43865,35175,Faris Uppal,68,M,0
43866,19933,Utkarsh Padmanabhan,63,F,0
43867,39390,Turvi Sangha,20,T,0
43868,39390,Diya Hayer,76,F,0
43869,35129,Saumya Dyal,20,F,0
43870,35129,Tarak Shetty,75,M,0
43871,29662,Kashvi Sundaram,64,M,0
43872,29662,Kamala Mani,45,M,0
43873,7424,Triveni Patil,67,M,0
43874,7424,Dev Lall,39,M,0
43875,39580,Maya Edwin,21,M,0
43876,39580,Orinder Char,71,F,0
43877,32460,Mohini Arora,77,F,0
43878,8475,Noah Krishna,39,M,0
43879,8475,Ekansh Dube,39,F,0
43880,34879,Devansh Tank,22,M,0
43881,34879,Zayyan Chaudhari,42,T,0
43882,30153,Varsha Murthy,29,F,0
43883,30153,Aadi Acharya,67,T,0
43884,16800,Lavanya Chawla,9,T,0
43885,16800,Ethan Nanda,38,F,0
43886,13327,Barkha Som,38,F,0
43887,13327,Gagan Bala,61,F,0
43888,13767,Indali Naidu,32,F,0
43889,7737,Hemang Bakshi,16,T,0
43890,7737,Tamanna Gopal,26,M,0
43891,29375,Watika Sekhon,23,M,0
43892,27238,Jackson Dugar,56,M,0
43893,27238,Keya Shanker,46,T,0
43894,11472,Garima Cheema,69,F,0
43895,11472,Vivaan Nagar,28,T,0
43896,25724,Charita Suresh,12,T,0
43897,25724,Kashish Raman,76,M,0
43898,20024,Omkaar Panchal,38,F,0
43899,20024,Teerth Chad,66,M,0
43900,25296,Falak Kibe,14,T,0
43901,16393,Nikita Patla,5,F,0
43902,16393,Onveer Wadhwa,14,F,0
43903,36554,Udyati Dhingra,67,T,0
43904,13572,Faqid Yohannan,79,M,0
43905,27456,Max Hans,79,M,0
43906,12078,Ikshita Krishnamurthy,76,F,0
43907,12078,Wriddhish Salvi,49,T,0
43908,11045,Anamika Sankaran,63,M,0
43909,11045,Sanaya Mohan,66,F,0
43910,27112,Gunbir Balasubramanian,52,M,0
43911,21052,Upadhriti Khosla,67,M,0
43912,36671,Upadhriti Manda,21,F,0
43913,39745,Kiaan Batta,53,M,0
43914,39745,Waida Pradhan,58,M,0
43915,33737,Rehaan Raman,49,M,0
43916,30527,Yauvani Ramachandran,28,T,0
43917,10648,Edhitha Anand,16,F,0
43918,35207,Vasudha Natarajan,29,F,0
43919,4206,Reyansh Bala,74,M,0
43920,4206,Falguni Contractor,70,M,0
43921,21620,Zansi Comar,12,T,0
43922,21620,Jeremiah Lanka,68,T,0
43923,13148,Anmol Nath,32,F,0
43924,13148,Zayan Murty,57,F,0
43925,9007,Jai Shukla,17,F,0
43926,9007,Upasna Sandhu,56,F,0
43927,10103,Gayathri Walia,17,M,0
43928,20350,Divya Narang,41,M,0
43929,20350,Karan Modi,72,M,0
43930,30391,Darpan Shah,64,M,0
43931,38761,Rehaan Sanghvi,35,F,0
43932,38761,Guneet Chhabra,70,T,0
43933,7629,Jagdish Chawla,26,F,0
43934,17676,Pushti Apte,25,M,0
43935,17676,Abeer Agarwal,14,T,0
43936,13549,Falak Doctor,75,T,0
43937,20935,Shravya Rai,79,M,0
43938,20935,Brinda Lad,27,M,0
43939,20407,Pooja Oak,9,M,0
43940,35536,Neelima Roy,61,M,0
43941,35536,Gaurika Hora,66,T,0
43942,31652,Fiyaz Koshy,71,M,0
43943,31652,Jagvi Goswami,15,M,0
43944,33388,Michael Vora,10,M,0
43945,33388,Edhitha Joshi,51,M,0
43946,21658,Jairaj Gara,9,T,0
43947,21658,Manya Varughese,29,F,0
43948,31293,Yamini Amble,69,T,0
43949,31132,Lila Atwal,47,T,0
43950,11220,Sarthak Ben,67,M,0
43951,14344,Dominic Barman,59,M,0
43952,39970,Irya Gera,21,F,0
43953,39970,Yug Ben,49,T,0
43954,11653,Qadim Patel,30,F,0
43955,11653,Forum Pandit,53,T,0
43956,20074,Yuvraj Kumer,72,T,0
43957,20074,Harinakshi Srinivasan,57,T,0
43958,6487,Yagnesh De,29,M,0
43959,6487,Bhanumati Munshi,54,M,0
43960,14713,Rajata Buch,73,T,0
43961,24270,Peter Dada,14,M,0
43962,24270,Om Deshpande,65,T,0
43963,35973,Jagvi Sunder,14,F,0
43964,13094,Anirudh Kamdar,73,T,0
43965,13094,Zaitra Yogi,48,F,0
43966,36144,Harinakshi Dhar,17,F,0
43967,36144,Yamini Doshi,20,M,0
43968,39319,Kavya Mander,13,M,0
43969,39319,Naksh Virk,35,M,0
43970,8012,Ishanvi Walla,35,M,0
43971,26820,Aashi Kale,7,M,0
43972,26820,Manthan Kar,42,M,0
43973,6246,Gautam Raju,69,T,0
43974,8717,Faras Kade,6,M,0
43975,33663,Oliver Bumb,32,F,0
43976,16841,Siddharth Chaudhuri,10,F,0
43977,32723,Gaurav Cheema,67,M,0
43978,32723,Rajeshri Agate,22,F,0
43979,21463,Daksha Dhar,62,T,0
43980,21463,Nikita Bava,38,T,0
43981,37927,Naksh Kant,64,F,0
43982,19597,Jackson Raval,43,M,0
43983,19597,Wyatt Kohli,15,F,0
43984,25992,Anirudh Thaman,79,F,0
43985,30694,Nikita Sarraf,69,M,0
43986,30694,Eesha Sastry,57,T,0
43987,36733,Ryan Patil,36,M,0
43988,36733,Chakradhar Wagle,47,T,0
43989,13717,Radhika Mannan,71,F,0
43990,17896,Dipta Balan,78,F,0
43991,17896,Rajata Ratta,47,T,0
43992,26605,Bhavini Kalla,63,M,0
43993,6476,Oliver Dhar,73,T,0
43994,6476,Mason Verma,10,M,0
43995,30918,Kalpit Gokhale,43,T,0
43996,30918,Ansh Manda,46,M,0
43997,18111,Pavani Grewal,6,F,0
43998,18111,Pooja Bala,25,T,0
43999,33941,William Dyal,47,M,0
44000,33941,Idika Pall,30,M,0
44001,23541,Vansha Dasgupta,64,T,0
44002,23541,Manbir Suri,73,M,0
44003,12600,Alka Borah,59,F,0
44004,37317,Abha Dhillon,68,F,0
44005,37317,Chasmum Balan,39,T,0
44006,36427,Bhavani Hari,49,T,0
44007,36427,Matthew Balay,79,M,0
44008,38032,Avi Comar,10,F,0
44009,38032,Finn Narayanan,57,M,0
44010,8912,Advay Sem,78,M,0
44011,21362,Omya Kalla,79,M,0
44012,31774,Ekbal Padmanabhan,32,F,0
44013,21944,Sanya Venkataraman,51,F,0
44014,21944,Arunima Wadhwa,29,F,0
44015,12224,Keya Talwar,74,F,0
44016,12224,Rehaan Raman,46,F,0
44017,3171,Sarthak Bava,8,M,0
44018,31868,Abha Sridhar,41,F,0
44019,31868,Hemani Swaminathan,18,M,0
44020,24466,Indira Salvi,12,M,0
44021,27911,Mitesh Shere,69,M,0
44022,27911,Devansh Peri,30,F,0
44023,21025,Chatresh Mannan,15,F,0
44024,16584,Dayita Natarajan,49,T,0
44025,35590,Krishna Sarraf,65,F,0
44026,35590,Mitali Malhotra,76,T,0
44027,18060,Neelima Ramaswamy,10,F,0
44028,7599,Arjun Magar,30,F,0
44029,7599,Faqid Korpal,5,F,0
44030,31456,Yachana Raju,56,M,0
44031,31456,Oeshi Borah,61,T,0
44032,13457,Netra Gupta,48,F,0
44033,13457,Mitesh Bhardwaj,39,F,0
44034,28996,Unni Roy,47,T,0
44035,28996,Owen Sha,59,F,0
44036,39870,Mitali Bahri,77,M,0
44037,39870,Chasmum Sehgal,77,T,0
44038,31213,Jhalak Mahal,30,M,0
44039,13320,Harini Chakraborty,71,F,0
44040,13320,Nikita Srinivas,66,T,0
44041,28118,Netra Agrawal,70,F,0
44042,28118,Banjeet Mutti,7,F,0
44043,23724,Yasti Garde,72,T,0
44044,23724,Isha Basu,6,T,0
44045,24833,Chanchal Raju,10,T,0
44046,24833,Amara Khalsa,65,T,0
44047,28252,Osha Warrior,37,M,0
44048,23179,Darika Mangat,41,T,0
44049,36692,Krisha Rattan,79,M,0
44050,10019,Nathaniel Sule,25,M,0
44051,13913,Tara Munshi,17,F,0
44052,13913,Ijaya Atwal,78,M,0
44053,25417,Bimala Kothari,19,M,0
44054,16178,Frederick Hegde,23,M,0
44055,16178,Samar Thakur,61,F,0
44056,21768,Chakradev Ramesh,65,M,0
44057,21768,Ganga Tata,35,F,0
44058,24105,Ekanta Mangat,36,F,0
44059,24105,Yashodhara Memon,17,F,0
44060,19127,Harita Badami,65,M,0
44061,19127,Saanvi Jhaveri,72,M,0
44062,51,Wyatt Sampath,23,F,0
44063,51,Aryan Dua,75,F,0
44064,28517,Aahana Atwal,20,T,0
44065,42,Qadim Shan,43,M,0
44066,29214,Dhruv Choudhry,10,M,0
44067,8278,Urishilla Raja,73,F,0
44068,28507,Upma Virk,45,T,0
44069,29780,Maya Lala,61,F,0
44070,29780,Xiti Mannan,65,F,0
44071,24127,Michael Wali,12,T,0
44072,24127,Megha Brar,28,M,0
44073,14936,Ishita Tailor,9,M,0
44074,17138,Sanaya Sule,36,T,0
44075,33208,Charvi Dayal,40,F,0
44076,33208,Onkar Pillay,54,T,0
44077,10492,Amrita Kuruvilla,74,M,0
44078,25104,Wridesh Buch,27,T,0
44079,19755,Kalpit Gala,79,T,0
44080,32027,Chakradev Dutta,62,M,0
44081,32027,Gautam Devi,47,F,0
44082,30354,Brinda Sant,61,F,0
44083,30354,Onkar Yadav,8,F,0
44084,14187,Christopher Sastry,36,M,0
44085,27188,Vansha Patel,10,M,0
44086,27188,Isha Anand,38,M,0
44087,38466,Damini Sodhi,16,T,0
44088,8182,Zehaan Salvi,67,F,0
44089,8182,Yochana Arora,6,M,0
44090,32244,Wridesh Raja,23,F,0
44091,7442,Harinakshi Butala,10,M,0
44092,32782,Zayyan Brar,7,F,0
44093,8098,Nicholas Patel,62,F,0
44094,37226,Bishakha Dave,75,M,0
44095,37226,Naksh Varty,59,M,0
44096,29558,Bishakha Cherian,21,F,0
44097,11285,Ganga Oza,29,T,0
44098,8079,Dayita Narayanan,62,M,0
44099,38931,Akshay Choudhury,66,M,0
44100,9753,Janani Rege,14,T,0
44101,9753,Bahadurjit Brahmbhatt,73,F,0
44102,25398,Ronith Chahal,16,M,0
44103,25398,Abha Yadav,46,T,0
44104,6738,Noah Oommen,41,M,0
44105,8596,Gauri Edwin,71,F,0
44106,23552,Teerth Gill,75,M,0
44107,19236,Krishna Pingle,48,M,0
44108,19236,Bahadurjit Naik,59,M,0
44109,19587,Jyoti Soman,70,M,0
44110,19587,Pavani Dara,71,M,0
44111,22272,Yagnesh Nagar,36,F,0
44112,22272,Hemani Nori,33,M,0
44113,11810,Elijah Yohannan,75,T,0
44114,11810,Dayita Trivedi,19,T,0
44115,36559,Yoshita Rana,9,T,0
44116,36559,Chandresh Nagy,25,F,0
44117,28061,Kiaan Mishra,49,F,0
44118,20746,Charles Dugar,62,F,0
44119,20746,Ishanvi Bath,52,M,0
44120,8179,Samaksh Palla,12,T,0
44121,8179,Lohit Chatterjee,73,T,0
44122,36071,Jeet Mandal,53,M,0
44123,36071,Harini Mannan,46,T,0
44124,28024,Krishna Mand,77,F,0
44125,11639,Girindra Sastry,56,T,0
44126,11639,Neha Rajan,42,T,0
44127,9676,Tanveer Gade,62,T,0
44128,30425,Vedhika Tailor,38,M,0
44129,23625,Fitan Cheema,45,T,0
44130,23625,Abhimanyu Kumar,52,F,0
44131,16007,Sneha Samra,13,F,0
44132,16007,Noah Rau,44,T,0
44133,15793,Ekaraj Som,79,M,0
44134,6428,Shaurya Ramesh,55,M,0
44135,6428,Wridesh Goel,27,F,0
44136,6900,Meera Sengupta,34,T,0
44137,6900,Amol Dalal,34,F,0
44138,37923,Anamika Contractor,68,M,0
44139,31323,Waida Sarna,73,T,0
44140,18828,Champak Pai,19,M,0
44141,18828,Indrajit Dara,47,F,0
44142,31123,Jason Virk,18,T,0
44143,31123,Jackson Nori,67,M,0
44144,33745,Ojasvi Ghose,45,F,0
44145,31769,Omaja Bhattacharyya,47,F,0
44146,31769,Yadavi Pradhan,63,M,0
44147,17822,Xalak Dugal,66,T,0
44148,20683,Charvi Dara,12,T,0
44149,12145,Odika Mohan,45,T,0
44150,24665,Tanvi Nori,49,M,0
44151,24665,Avi Seth,46,M,0
44152,17524,Damyanti Kumar,68,F,0
44153,17524,Ishani Dhar,51,F,0
44154,9184,Siya Memon,6,T,0
44155,24887,Fitan Bhatti,79,T,0
44156,24887,Oeshi Shanker,24,F,0
44157,13527,Manya Mannan,35,T,0
44158,38266,Mekhala Kale,47,M,0
44159,38266,Quincy Trivedi,58,F,0
44160,13445,Manya Wason,60,T,0
44161,13445,Prisha Kata,60,T,0
44162,30655,Zaid Pal,62,M,0
44163,30655,Eta Patil,80,F,0
44164,17821,Abhimanyu Sarraf,5,T,0
44165,15092,Ladli Raju,42,M,0
44166,37991,Chakrika Raja,59,F,0
44167,31378,Lohit More,15,F,0
44168,31378,Reva Roy,40,T,0
44169,9220,Gaurangi Thaker,17,M,0
44170,9220,Anjali Nagar,23,F,0
44171,54,Manbir Ahluwalia,62,M,0
44172,54,Thomas Loke,12,T,0
44173,10765,Vaishnavi Nori,7,F,0
44174,36580,Bakhshi Sridhar,11,T,0
44175,35818,Rudra Gopal,77,F,0
44176,15184,Qadim Ramesh,59,F,0
44177,28611,Nidhi Bhasin,32,T,0
44178,38020,Pavani Badal,18,F,0
44179,14369,Chakradev Solanki,29,T,0
44180,14369,Chandran Kata,79,F,0
44181,22186,Max Chokshi,9,M,0
44182,22186,David Edwin,29,T,0
44183,26508,Avi Balasubramanian,31,T,0
44184,9443,Xalak Karpe,55,M,0
44185,24640,Vedant Oommen,72,T,0
44186,18238,Patrick Mani,45,F,0
44187,18238,Faraj Dewan,36,M,0
44188,11433,Rushil Sachar,21,M,0
44189,21470,Adweta Viswanathan,74,M,0
44190,21470,Siya Bora,61,M,0
44191,30507,Tripti Jha,56,M,0
44192,26778,Ranveer Khosla,79,T,0
44193,36444,Avi Pandey,37,T,0
44194,26398,Aarnav Ray,32,T,0
44195,17816,Azad Brar,75,T,0
44196,17816,Ishanvi Dhingra,74,M,0
44197,29844,Gabriel Batra,9,F,0
44198,29844,Unni Peri,62,T,0
44199,20142,Tanveer Keer,19,M,0
44200,20142,Nachiket Gupta,75,M,0
44201,12793,Rudra Gulati,27,M,0
44202,12793,Ishita Nadkarni,21,F,0
44203,9929,Vritti Sankaran,29,M,0
44204,9929,Anita Vohra,45,M,0
44205,35927,Hardik Sheth,54,T,0
44206,8058,Charles Sathe,53,M,0
44207,37048,Keya Viswanathan,36,M,0
44208,37048,Advay Char,31,M,0
44209,30840,Advaith Jha,66,F,0
44210,9773,Irya Yadav,19,M,0
44211,10405,Bhanumati Sagar,26,M,0
44212,32443,Chakradev Krishna,20,M,0
44213,26727,Osha Basak,6,M,0
44214,26727,Peter Mangat,56,M,0
44215,22440,Noah Sethi,46,F,0
44216,22440,Gopal Sha,31,T,0
44217,20203,Nachiket Taneja,76,M,0
44218,12711,Faqid Krishnamurthy,45,M,0
44219,12711,Jairaj Deo,61,T,0
44220,13721,Lakshit Mammen,39,F,0
44221,13721,Hredhaan Ray,68,F,0
44222,30826,Manthan Ravi,34,T,0
44223,24008,Rachana Nagi,60,T,0
44224,25764,Balendra Bhardwaj,77,T,0
44225,28356,Balvan Buch,52,M,0
44226,5881,Madhavi Handa,7,M,0
44227,5881,Maya Puri,27,T,0
44228,32774,Charvi Chakraborty,7,M,0
44229,28325,Raghav Khanna,78,M,0
44230,28325,Ladli Purohit,62,F,0
44231,34071,Samesh Patla,35,M,0
44232,34071,Advika Mammen,64,T,0
44233,10428,Advika Swaminathan,72,M,0
44234,11218,Nathaniel Kunda,66,M,0
44235,20733,Warda Dara,66,F,0
44236,38832,Vrinda Nagar,7,F,0
44237,38832,Jagvi Devan,58,M,0
44238,16013,Om Nazareth,11,T,0
44239,16013,Udyati Sridhar,25,F,0
44240,38635,Urishilla Babu,54,F,0
44241,38635,Aditya More,51,T,0
44242,28412,Bina Taneja,76,M,0
44243,7446,Gaurika Dalal,7,M,0
44244,7446,Falguni Choudhary,9,F,0
44245,15590,Hamsini D’Alia,49,T,0
44246,37278,Kala Boase,65,M,0
44247,18392,Kamala Andra,76,T,0
44248,34595,Upasna Dhingra,77,F,0
44249,24479,Gaurangi Dugar,15,T,0
44250,17386,Akshay Ahluwalia,50,M,0
44251,9156,Qasim Agrawal,20,F,0
44252,17669,Tanish Bedi,77,F,0
44253,38119,Zarna Narayanan,69,F,0
44254,22274,Pallavi Chacko,39,M,0
44255,33655,Logan Krishnan,38,M,0
44256,33655,Bhanumati Mohan,19,T,0
44257,12601,Parth Morar,65,F,0
44258,3620,Yauvani Ganguly,29,M,0
44259,39075,Vedhika Parekh,51,F,0
44260,39075,Gayathri Goswami,78,T,0
44261,13081,Pushti Halder,5,M,0
44262,13081,Azad Nagy,9,F,0
44263,15344,Hamsini Padmanabhan,42,T,0
44264,29258,George Kalla,46,M,0
44265,29258,Kritika Dhar,49,M,0
44266,29118,Yahvi Munshi,19,F,0
44267,29118,Christopher Pandya,58,T,0
44268,18753,Rayaan Bhatnagar,5,T,0
44269,18753,Lakshmi Goyal,39,M,0
44270,18170,Anvi Sachdeva,42,F,0
44271,18170,Daksha Dubey,17,F,0
44272,22919,Krish Baral,79,M,0
44273,18651,Bishakha Lal,47,M,0
44274,12008,Samar Chad,24,F,0
44275,12008,Ekantika Ramesh,71,M,0
44276,23620,Yatan Sura,43,M,0
44277,23620,Mason Shanker,71,T,0
44278,33830,Eiravati Suresh,19,F,0
44279,30277,Tanmayi Mital,70,M,0
44280,36175,Yauvani Guha,21,M,0
44281,38814,Falak Prakash,35,F,0
44282,38814,Hemani Chahal,80,M,0
44283,12527,Luke Ramakrishnan,16,T,0
44284,24874,Guneet Bhavsar,56,F,0
44285,6509,Fitan Sahni,61,T,0
44286,6509,Suhani Sharma,18,T,0
44287,39488,Peter Dasgupta,11,T,0
44288,39488,Sanaya Hans,42,T,0
44289,39954,Qasim Sahni,10,T,0
44290,39954,Praneel Sani,72,M,0
44291,35729,Dev Chatterjee,70,F,0
44292,25822,Arjun Chand,79,T,0
44293,15099,Laban Aggarwal,41,T,0
44294,15099,Yashasvi Karan,45,M,0
44295,21679,Ayaan Sama,39,T,0
44296,7795,Banjeet Ganguly,74,F,0
44297,7795,Chaaya Khalsa,66,T,0
44298,20923,Mahika Nagarajan,22,T,0
44299,21104,Vivaan Kibe,51,F,0
44300,21104,Baghyawati Savant,53,T,0
44301,18576,Henry Nair,32,M,0
44302,28099,Nilima Lad,11,M,0
44303,28339,Faqid Bains,80,T,0
44304,6576,Banjeet Rastogi,41,F,0
44305,36120,Nidhi Balan,61,F,0
44306,36120,Noah Raman,19,M,0
44307,37735,Ishwar Srivastava,52,T,0
44308,19656,Aadi Murthy,71,T,0
44309,12147,Jeevika Mitra,43,T,0
44310,12147,Atharv Dugar,66,M,0
44311,37667,Leena Sodhi,52,M,0
44312,15010,Urvashi Venkatesh,12,F,0
44313,15010,Madhav Sankar,47,T,0
44314,7283,Urishilla Bhatnagar,16,T,0
44315,7283,Dhruv Barad,52,F,0
44316,36445,Manan Krish,17,T,0
44317,36445,Januja Sahota,34,M,0
44318,7138,Hemani Behl,20,T,0
44319,29669,Krishna Goel,17,T,0
44320,14324,Zarna Gokhale,26,M,0
44321,14421,Yash Dora,50,F,0
44322,32439,Wridesh Basak,34,T,0
44323,32439,Zaid Deshmukh,75,T,0
44324,32370,Samaksh Murty,64,F,0
44325,14799,Gaurang Loyal,66,F,0
44326,7948,Gaurav Goda,31,F,0
44327,15800,Unni Deo,54,F,0
44328,15800,Nathan Madan,57,M,0
44329,20188,Hema Wali,57,M,0
44330,30212,Bishakha Shere,15,F,0
44331,30212,Chaman Raju,7,T,0
44332,20853,Jeet More,59,F,0
44333,27633,Anvi Date,18,T,0
44334,23080,Vaishnavi Dayal,42,T,0
44335,9488,Madhav Vora,22,F,0
44336,29564,Nandini Borra,52,T,0
44337,33567,Adya Madan,5,T,0
44338,36396,Barkha Morar,50,M,0
44339,36396,Ryan Rajan,71,M,0
44340,17673,Frederick Munshi,64,F,0
44341,17673,Ekaja Ben,20,T,0
44342,35750,Dhriti Barman,34,T,0
44343,38823,Anya Karpe,5,M,0
44344,5288,Urvi Chacko,58,M,0
44345,5288,Sai Rai,73,T,0
44346,3658,Harsh Ganesan,26,F,0
44347,32785,Shivansh Bhatti,47,F,0
44348,32785,Anamika Bedi,38,T,0
44349,10275,Deepa Basak,19,T,0
44350,10275,Veda Kurian,50,T,0
44351,21034,Ekantika Sood,23,M,0
44352,21034,Jasmit Sharma,41,M,0
44353,10986,Andrew Natarajan,44,M,0
44354,39470,Aishani Dua,44,F,0
44355,39470,Rachana Keer,79,T,0
44356,24881,Harrison Sampath,60,T,0
44357,26277,Chaitaly Parekh,62,T,0
44358,16460,Zashil Loke,33,T,0
44359,16460,Ranveer Jain,75,T,0
44360,7531,Benjamin Vala,45,T,0
44361,18707,Priya Kaur,24,M,0
44362,18707,Zaid Rao,54,F,0
44363,25712,Upasna Verma,11,T,0
44364,25712,Xiti Ramesh,6,T,0
44365,23849,Alka Borde,65,M,0
44366,23849,Upma Sandhu,74,F,0
44367,26870,Kevin Dey,16,T,0
44368,26870,Aradhana Tandon,40,M,0
44369,14819,Nachiket Cheema,68,F,0
44370,14819,Ikbal Dhar,34,T,0
44371,18265,Libni Karnik,26,T,0
44372,23342,Hritik Gopal,60,F,0
44373,23342,Lohit Kannan,71,M,0
44374,26751,Laksh Mangal,19,T,0
44375,26751,Kamya Dani,40,M,0
44376,29783,Advay Nigam,22,T,0
44377,24679,Avni Dara,10,F,0
44378,24679,Chakradev Bhardwaj,36,T,0
44379,19619,Suhani Saxena,19,M,0
44380,23877,Indali Solanki,20,M,0
44381,23877,Fariq Barad,64,F,0
44382,27262,Anmol Sridhar,65,F,0
44383,26139,Nisha Karan,61,F,0
44384,26139,Aarnav Din,62,T,0
44385,38122,Anirudh Pingle,45,M,0
44386,38122,Jagdish Chandran,63,M,0
44387,38838,Eta Chatterjee,23,M,0
44388,21188,Chatura Agrawal,39,F,0
44389,33803,Ekbal Lall,26,F,0
44390,33803,Urishilla Kannan,24,T,0
44391,36208,Abeer Srinivas,28,M,0
44392,15927,Isha Keer,79,F,0
44393,15927,Saumya Kale,15,M,0
44394,31110,Jeremiah Shankar,22,F,0
44395,31110,Chatresh Prakash,54,F,0
44396,10803,Akshay Nagy,63,M,0
44397,10803,Wriddhish Ghosh,39,T,0
44398,16647,Daniel Toor,71,M,0
44399,34331,Eiravati Batra,18,T,0
44400,34331,Osha Thaker,7,M,0
44401,27480,Edhitha Randhawa,66,F,0
44402,15990,Jason Dayal,63,T,0
44403,30834,Ati Pillai,15,F,0
44404,30834,Bhavika Choudhury,16,F,0
44405,13450,Jack Chowdhury,79,T,0
44406,34516,Reyansh Panchal,64,F,0
44407,21830,Sara Toor,59,M,0
44408,29244,Jatin Narayanan,55,M,0
44409,37248,Mekhala Chhabra,66,M,0
